timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777001394498,340,Request to Update Repository Details,200,OK,Git API Performance Testing 1-65,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,340,0,0
1777001394540,354,Request to Get Repository Details,200,OK,Git API Performance Testing 1-69,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,354,0,46
1777001394603,329,Request to Update Repository Details,200,OK,Git API Performance Testing 1-66,text,true,,8030,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,329,0,0
1777001394641,378,Request to Get Repository Details,200,OK,Git API Performance Testing 1-70,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,377,0,49
1777001394708,337,Request to Update Repository Details,200,OK,Git API Performance Testing 1-67,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,337,0,0
1777001394740,372,Request to Get Repository Details,200,OK,Git API Performance Testing 1-71,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,371,0,48
1777001394840,377,Request to Get Repository Details,200,OK,Git API Performance Testing 1-72,text,true,,8103,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,377,0,46
1777001394895,327,Request to Update Repository Details,200,OK,Git API Performance Testing 1-69,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,327,0,0
1777001394942,396,Request to Get Repository Details,200,OK,Git API Performance Testing 1-73,text,true,,8103,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,396,0,48
1777001395019,328,Request to Update Repository Details,200,OK,Git API Performance Testing 1-70,text,true,,8031,376,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,327,0,0
1777001395040,354,Request to Get Repository Details,200,OK,Git API Performance Testing 1-74,text,true,,8103,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,354,0,43
1777001395112,347,Request to Update Repository Details,200,OK,Git API Performance Testing 1-71,text,true,,8031,376,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,346,0,0
1777001395140,377,Request to Get Repository Details,200,OK,Git API Performance Testing 1-75,text,true,,8103,288,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,369,0,44
1777001394826,735,Request to Update Repository Details,200,OK,Git API Performance Testing 1-68,text,true,,8031,376,9,9,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,735,0,0
1777001395217,365,Request to Update Repository Details,200,OK,Git API Performance Testing 1-72,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,363,0,0
1777001395240,389,Request to Get Repository Details,200,OK,Git API Performance Testing 1-76,text,true,,8102,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,389,0,45
1777001395339,362,Request to Update Repository Details,200,OK,Git API Performance Testing 1-73,text,true,,8031,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,361,0,0
1777001395342,360,Request to Get Repository Details,200,OK,Git API Performance Testing 1-77,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,360,0,44
1777001395395,339,Request to Update Repository Details,200,OK,Git API Performance Testing 1-74,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,339,0,0
1777001395442,373,Request to Get Repository Details,200,OK,Git API Performance Testing 1-78,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,372,0,45
1777001395517,315,Request to Update Repository Details,200,OK,Git API Performance Testing 1-75,text,true,,8031,376,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,314,0,0
1777001395540,378,Request to Get Repository Details,200,OK,Git API Performance Testing 1-79,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,378,0,44
1777001395629,320,Request to Update Repository Details,200,OK,Git API Performance Testing 1-76,text,true,,8030,376,8,8,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,320,0,0
1777001395639,379,Request to Get Repository Details,200,OK,Git API Performance Testing 1-80,text,true,,8103,288,7,7,https://api.github.com/repos/bharathtechacademy05/JMeterRepo,378,0,45
